date,high,low,open,close,volume,quoteVolume,weightedAverage
1669791600000,1.7318,1.7296,1.7296,1.7316,431.9985,747.7264,1.7308
1669793400000,1.7585,1.7434,1.7460,1.7581,370.006,646.4465,1.7471
1669795200000,1.7515,1.7481,1.7515,1.7483,446.841,782.0179,1.7501
1669797000000,1.7483,1.7467,1.7483,1.7467,306.1197,535.0981,1.748
1669798800000,1.7459,1.7457,1.7457,1.7459,741.9847,1295.358,1.7458
1669800600000,1.7467,1.7465,1.7467,1.7467,471.3426,823.2435,1.7465
1669802400000,1.7467,1.7465,1.7465,1.7467,309.2546,540.1431,1.7465
1669804200000,1.7467,1.7312,1.7465,1.7351,409.4892,713.6411,1.7427
1669806000000,1.7354,1.7352,1.7352,1.7352,629.108,1091.6677,1.7352
1669807800000,1.7354,1.7352,1.7354,1.7352,278.417,483.1402,1.7353
1669809600000,1.7419,1.7354,1.7354,1.7417,574.9919,1001.4612,1.7416
1669811400000,1.7419,1.7416,1.7417,1.7416,475.3945,828.0092,1.7417
1669813200000,1.7418,1.7384,1.7416,1.7384,455.2909,792.5151,1.7406
